Day,Date,Country,Violation_Nature,Attackers,Victim_Occupation,Gender,Total_Victims,Article,Violation_ID,Country_Latitude,Country_Longitude,RSF_Index,RSF_Score,WB_VA,WB_PS,WB_GovE,WB_RQ,WB_RoL,WB_CoC
Monday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/05-12-2023/11141,2487,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/09-12-2023/11142,2488,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/03-12-2023/11111,2485,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/03-12-2023/11110,2489,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/03-12-2023/11109,2460,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/07-12-2023/11144,2490,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/07-12-2023/11144,2490,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/07-12-2023/11145,2491,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Killing ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/02-12-2023/11137,2484,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11179,2492,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11167,2469,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Targeting Journalists' Families ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11179,2492,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11195,2493,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11196,2494,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,"Summons 
Interrogation Under Pressure ",Israeli Security Services ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/07-12-2023/11197,2495,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11198,2496,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11198,2496,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Lebanon,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/24-12-2023/11207,2497,33.8547,35.8623,140.0,41.91,30.88,9.48,6.13,14.62,13.21,10.85
Saturday,2023-12-12,Lebanon,Damage to Equipment ,Israeli Army ,Broadcasting/ Journalist's Car,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/24-12-2023/11207,2497,33.8547,35.8623,140.0,41.91,30.88,9.48,6.13,14.62,13.21,10.85
Monday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11209,2498,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11179,2492,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/21-12-2023/11212,2499,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Targeting Journalists' Families ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/21-12-2023/11212,2499,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/21-12-2023/11212,2499,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Media/Cultural Institution,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11213,2500,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Damage to Equipment ,Israeli Army ,Broadcasting/ Journalist's Car,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11213,2500,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Thursday,2023-12-12,Palestine,Job Obstruction ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/08-12-2023/11214,2501,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/16-12-2023/11215,2502,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Ban on Publication/Distribution/Broadcast ,Israeli Army ,Media/Cultural Institution,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11216,2503,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Thursday,2023-12-12,Palestine,Detention ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/15-12-2023/11217,2504,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Thursday,2023-12-12,Palestine,Detention ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/15-12-2023/11217,2504,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Arrest ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/27-12-2023/11218,2505,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/27-12-2023/11218,2505,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Arrest ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/27-12-2023/11219,2506,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,"Damage to Equipment 
Building Break-In/Attack Against Building ",Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/27-12-2023/11219,2506,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/23-12-2023/11221,2507,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/24-12-2023/11222,2508,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,"Physical assault/Injuries 
Damage to Equipment ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/26-12-2023/11223,2509,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/23-12-2023/11224,2457,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11194,2510,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/20-12-2023/11193,2511,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Media/Cultural Institution,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11210,2512,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11192,2513,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/09-12-2023/11180,2514,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-12-2023/11180,2514,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2023-12-12,Palestine,Targeting Journalists' Families ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-12-2023/11180,2514,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,"Physical assault/Injuries 
Job Obstruction ",Israeli Security Services ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11181,2515,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/20-12-2023/11193,2511,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Job Obstruction ,Israeli Security Services ,Media/Cultural Institution,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11181,2515,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11182,2516,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11182,2516,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Targeting Journalists' Families ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11182,2516,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Media/Cultural Institution,Male,1.0,https://www.skeyesmedia.org/en/News/News/06-12-2023/11183,2517,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Palestine,Killing ,Israeli Army ,Artist,Female,1.0,https://www.skeyesmedia.org/en/News/News/10-12-2023/11184,2518,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11185,2519,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,"Arrest 
Torture ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11186,2520,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Sunday,2023-12-12,Palestine,Arrest ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/11-12-2023/11341,2522,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Thursday,2023-12-12,Palestine,"Arrest 
Torture ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/15-12-2023/11188,2523,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/10-12-2023/11189,2524,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11191,2525,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11191,2525,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Wednesday,2023-12-12,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-12-2023/11187,2521,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalists' Family,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11192,2513,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2023-12-12,Palestine,Building Break-In/Attack Against Building ,Israeli Army ,Journalists' Home,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/19-12-2023/11191,2525,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2023-12-12,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/18-12-2023/11192,2513,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Tuesday,2024-01-01,Palestine,"Physical assault/Injuries 
Threat ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/31-01-2024/11355,2527,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,"Damage to Equipment 
Building Break-In/Attack Against Building ",Israeli Army ,Media/Cultural Institution,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/07-01-2024/11354,2528,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,Physical assault/Injuries ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/16-01-2024/11342,2529,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,"Detention 
Interrogation Under Pressure ",Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/23-01-2024/11352,2530,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Thursday,2024-01-01,Palestine,Physical assault/Injuries ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/19-01-2024/12003,2531,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2024-01-01,Palestine,Threat ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/27-01-2024/11347,2532,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2024-01-01,Palestine,"Detention 
Interrogation Under Pressure ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/27-01-2024/11346,2533,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Friday,2024-01-01,Palestine,Journalists' Disappearance ,Unknown ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/20-01-2024/11343,2534,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,"Detention 
Interrogation Under Pressure ",Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/23-01-2024/11352,2530,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,"Physical assault/Injuries 
Threat ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,Killing ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/30-01-2024/11996,2535,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,"Physical assault/Injuries 
Threat ",Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Syria,Job Obstruction ,Party Supporters ,Journalist,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-01-2024/11360,2536,34.8021,38.9968,179.0,17.41,1.47,0.0,3.3,3.77,1.41,0.47
Monday,2024-01-01,Syria,Job Obstruction ,Party Supporters ,Journalist,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-01-2024/11360,2536,34.8021,38.9968,179.0,17.41,1.47,0.0,3.3,3.77,1.41,0.47
Monday,2024-01-01,Syria,Job Obstruction ,Party Supporters ,Journalist,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-01-2024/11360,2536,34.8021,38.9968,179.0,17.41,1.47,0.0,3.3,3.77,1.41,0.47
Monday,2024-01-01,Syria,Job Obstruction ,Party Supporters ,Journalist,Unspecified,1.0,https://www.skeyesmedia.org/en/News/News/09-01-2024/11360,2536,34.8021,38.9968,179.0,17.41,1.47,0.0,3.3,3.77,1.41,0.47
Friday,2024-01-01,Palestine,Arrest ,Israeli Army ,Photojournalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/13-12-2023/11886,2538,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,Killing ,Israeli Army ,Journalist,Male,1.0,https://www.skeyesmedia.org/en/News/News/30-01-2024/11452,2539,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Monday,2024-01-01,Palestine,Killing ,Israeli Army ,Artist,Male,1.0,https://www.skeyesmedia.org/en/News/News/02-01-2024/11420,2540,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
Saturday,2024-01-01,Palestine,Threat ,Israeli Army ,Journalist,Female,1.0,https://www.skeyesmedia.org/en/News/News/14-01-2024/11356,2526,31.9522,35.2332,157.0,31.92,18.14,7.11,10.38,41.98,25.94,26.42
